"Time","Contracts","Funding Interval","Funding Rate"
"2022-07-04 17:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-07-04 09:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-07-04 01:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-07-03 17:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-07-03 09:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-07-03 01:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-07-02 17:00:00","THETAUSD Perpetual","8h","0.008454%"
"2022-07-02 09:00:00","THETAUSD Perpetual","8h","0.003404%"
"2022-07-02 01:00:00","THETAUSD Perpetual","8h","-0.002756%"
"2022-07-01 17:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-07-01 09:00:00","THETAUSD Perpetual","8h","0.009054%"
"2022-07-01 01:00:00","THETAUSD Perpetual","8h","-0.107930%"
"2022-06-30 17:00:00","THETAUSD Perpetual","8h","-0.009071%"
"2022-06-30 09:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-06-30 01:00:00","THETAUSD Perpetual","8h","-0.012066%"
"2022-06-29 17:00:00","THETAUSD Perpetual","8h","-0.008773%"
"2022-06-29 09:00:00","THETAUSD Perpetual","8h","-0.062060%"
"2022-06-29 01:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-06-28 17:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-06-28 09:00:00","THETAUSD Perpetual","8h","-0.001246%"
"2022-06-28 01:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-06-27 17:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-06-27 09:00:00","THETAUSD Perpetual","8h","0.007687%"
"2022-06-27 01:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-06-26 17:00:00","THETAUSD Perpetual","8h","0.010000%"
"2022-06-26 09:00:00","THETAUSD Perpetual","8h","0.008391%"
"2022-06-26 01:00:00","THETAUSD Perpetual","8h","0.003315%"
